X,Y,OBJECTID,Unit_ID,Plant_ID,Unit,Unit_MW,Resource_ID,Start_Date,Retire_Date,Primary_Energy,PM_ID,Prime_Mover_Description,Prime_Move_Category
-119.489842783252669,37.139023540317247,9418,H00341,H0034,1,100,BIGCRK_2_EXESWD,1923-09-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-119.328977292650876,37.209692011727824,9419,H0036UNIT 1,H0036,UNIT 1,64.5,BIGCRK_2_EXESWD,1921-01-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-123.497916388517126,40.646753072974832,9420,H0037BCHY,H0037,BCHY,5,GRSCRK_6_BGCKWW,1987-01-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.656306722866674,34.586764370676221,9421,H0039Unit 1,H0039,Unit 1,9,,1978-10-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.324265735824767,37.142228818211414,9422,H0040Unit 1,H0040,Unit 1,3.2,,1925-07-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.573654564341368,37.273465397473728,9423,H00411,H0041,1,7.3,BISHOP_1_ALAMO,1908-11-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.532054723495889,37.302082562522962,9424,H00421,H0042,1,7.84,BISHOP_1_UNITS,1913-06-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.501772957239339,37.32302916122147,9425,H00431,H0043,1,7.95,BISHOP_1_UNITS,1905-09-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.479638775862469,37.334415121210085,9426,H00441,H0044,1,3.8,BISHOP_1_ALAMO,1919-06-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.462786956952499,37.35000760873892,9427,H00451,H0045,1,1.6,BISHOP_1_ALAMO,1913-03-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-122.332287413075917,39.81491529953599,9428,H00461,H0046,1,6.4,BLCKBT_2_STONEY,1988-01-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.524511214322288,35.587931786787031,9429,H00481,H0048,1,11,MONLTH_6_BOREL,1904-12-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.327673769022496,39.91064613839881,9430,H0052Unit 530,H0052,Unit 530,33,BUCKCK_7_UNIT 1,1928-03-04T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.327782657411362,39.910490192628728,9431,H0052Unit 531,H0052,Unit 531,25,BUCKCK_7_UNIT 2,1928-03-04T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.140466452033436,39.390091510458149,9432,H0053HY1,H0053,HY1,0.15,TBLMTN_6_QF,1986-06-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.059087487438404,39.009663625779737,9433,H00541,H0054,1,1.5,HIGGNS_1_COMBIE,1984-04-27T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.19071555001382,40.17575495023727,9434,H0057Unit 532,H0057,Unit 532,40,BUTTVL_7_UNIT 1,1958-12-31T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.685785582108778,34.815428401507965,9435,H00581,H0058,1,19.67,ALAMO_6_UNIT,1986-07-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.292342803360498,38.233988845543912,9436,H00721,H0072,1,121.5,,1990-02-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.292259049833334,38.233918049485723,9437,H00722,H0072,2,121.5,,1990-02-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.292239373135345,38.233933995045739,9438,H00723,H0072,3,2.7,,1990-02-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.292300671475374,38.234015112859439,9439,H00724,H0072,4,2.7,,1990-02-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.292217327579948,38.233947830804489,9440,H00725,H0072,5,0.5,,1990-07-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.292197669746585,38.233961665149415,9441,H00726,H0072,6,0.2,,1994-02-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.814903249742969,38.149593021736557,9442,H0073GEN 1,H0073,GEN 1,2,NHOGAN_6_UNIT 1,1989-04-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.815033300643279,38.149601510267658,9443,H0073GEN 2,H0073,GEN 2,1,NHOGAN_6_UNIT 2,1989-04-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-119.069053742930976,34.213014198893973,9444,H00761,H0076,1,1,SNCLRA_6_QF,1994-01-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.624061166635471,34.261994310537645,9445,H00784022,H0078,4022,1.25,SAUGUS_6_CREST,1984-01-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.024055185617684,38.225610575249206,9446,H00801,H0080,1,3.6,CAMCHE_1_UNIT 1,1983-07-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.024066717291007,38.225501798037747,9447,H00802,H0080,2,3.6,CAMCHE_1_UNIT 2,1983-07-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.024075707630345,38.225408980089661,9448,H00803,H0080,3,3.6,CAMCHE_1_UNIT 3,1983-08-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.536826123451732,38.828476346461045,9449,H00811,H0081,1,77,,1963-10-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.536696970866672,38.828418029057111,9450,H00812,H0081,2,77,,1968-08-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.536504282238255,38.828226431488815,9451,H0081H1,H0081,H1,77,,1963-10-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.536424541485403,38.828106668050722,9452,H0081H2,H0081,H2,77,,1968-08-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.31698173754161,39.048748945879431,9453,H00831,H0083,1,6.8,CAMPFW_7_FARWST,1985-02-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.148294906815138,40.085619815527735,9454,H0087Unit 533,H0087,Unit 533,23.8,CARBOU_7_UNIT 1,1921-05-06T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.148179033126638,40.08555419344902,9455,H0087Unit 534,H0087,Unit 534,25,CARBOU_7_UNIT 2,1921-05-06T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.148075459171025,40.085481312180185,9456,H0087Unit 535,H0087,Unit 535,25,CARBOU_7_UNIT 3,1921-05-06T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.149507839061215,40.085972992908836,9457,H0088Unit 536,H0088,Unit 536,60,CARBOU_7_UNIT 4,1958-11-09T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.149244096388756,40.085977829313663,9458,H0088Unit 537,H0088,Unit 537,60,CARBOU_7_UNIT 5,1958-11-09T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.656880943064252,34.587679268381997,9459,H0090Unit #1,H0090,Unit #1,212.5,,1973-09-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.65685769646133,34.587511691604902,9460,H0090Unit #2,H0090,Unit #2,212.5,,1974-08-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.656808774210973,34.587323486996695,9461,H0090Unit #3,H0090,Unit #3,212.5,,1977-03-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.65672476196896,34.587148170107731,9462,H0090Unit #4,H0090,Unit #4,212.5,,1977-08-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.656658834610255,34.586983607412506,9463,H0090Unit #5,H0090,Unit #5,212.5,,1978-03-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.656587542512696,34.586812665004238,9464,H0090Unit #6,H0090,Unit #6,212.5,,1978-10-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.656796812244636,34.58723806092889,9465,H0090Unit #7,H0090,Unit #7,56,,1972-02-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.657465100606814,39.788974828182219,9466,H00921,H0092,1,6.4,CNTRVL_6_UNIT,1900-06-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.657427268956937,39.78880622916963,9467,H00922,H0092,2,0.9,CNTRVL_6_UNIT,1900-05-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.482090881042382,35.64414995817404,9468,H0094GEN1,H0094,GEN1,6.95,VESTAL_6_QF,1990-01-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.481971397923047,35.644126961153937,9469,H0094GEN2,H0094,GEN2,6.95,VESTAL_6_QF,1990-01-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.890880795451537,39.177893821706448,9470,H0095UNIT 1,H0095,UNIT 1,44,CHICPK_7_UNIT 1,1965-11-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.81318930370675,38.77175957948559,9471,H00961,H0096,1,7.02,PLACVL_1_CHILIB,1965-03-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.600524670365587,39.60502411180596,9472,H01041,H0104,1,0.9,CLRKRD_6_COALCN,1907-12-01T00:00:00.000Z,2012-12-31T00:00:00.000Z,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-122.12185807286717,40.404597977815826,9473,H0106Unit 526,H0106,Unit 526,13,COLEMN_2_UNIT,1979-06-19T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.379937595885281,38.144784370771788,9474,H0107GEN 1,H0107,GEN 1,126.5,COLVIL_7_UNIT 1,1989-11-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.379759540812827,38.144842054321252,9475,H0107GEN 2,H0107,GEN 2,126.5,COLVIL_7_UNIT 2,1989-11-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.058737308869311,39.010168724498591,9476,H01096P,H0109,6P,0.3,HIGGNS_1_COMBIE,1987-10-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.556969810514673,37.438041155934592,9477,H0110Unit 1,H0110,Unit 1,38,,1952-04-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-122.33522618235763,41.978952519005155,9478,H01111,H0111,1,10,,1918-01-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-122.335488401487368,41.978881789022118,9479,H01112,H0111,2,10,,1922-11-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-122.358116265503369,41.975756479772045,9480,H01121,H0112,1,13.5,,1925-07-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-122.358087217580362,41.975649589062272,9481,H01122,H0112,2,13.5,,1925-08-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-117.610625872455927,33.858947227523949,9482,H01141,H0114,1,2.85,MIRLOM_2_CORONA,1983-05-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.043499447034947,36.443440853723217,9483,H0116Unit 1,H0116,Unit 1,1.8,CTNWDP_1_QF,1908-11-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.043544304408655,36.443363016974054,9484,H0116Unit 2,H0116,Unit 2,1,CTNWDP_1_QF,1909-10-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-122.021044271797606,40.57082414282555,9485,H01181,H0118,1,0.72,COWCRK_2_UNIT,1907-01-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-122.020918553471915,40.570798540575211,9486,H01182,H0118,2,0.72,COWCRK_2_UNIT,1907-01-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-117.955149500139626,33.924894398429039,9487,H01191,H0119,1,3.13,OLINDA_2_COYCRK,1984-03-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-119.529509963443019,37.291574772868287,9488,H01201,H0120,1,0.9,CRNEVL_6_CRNVA,1919-07-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.409864561801015,39.825992923658923,9489,H0121Unit 541,H0121,Unit 541,35,CRESTA_7_UNIT 2,1949-11-23T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.409799087193221,39.825805514856228,9490,H0121Unit 542,H0121,Unit 542,35,CRESTA_7_UNIT 1,1949-11-23T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.63229642187828,39.87082887950762,9491,H0130Unit 543,H0130,Unit 543,18.5,DSABLA_7_UNIT,1963-02-28T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.844217685847042,39.298101132770164,9492,H01331,H0133,1,5.5,DEERCR_6_UNIT 1,1908-05-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-116.640594612606463,33.934641309470813,9493,H0136WWH1,H0136,WWH1,1.38,GARNET_2_HYDRO,1986-03-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-117.33487509439135,34.205772901627057,9494,H01371,H0137,1,59.85,DVLCYN_1_UNIT 1,1972-12-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-117.334594604427039,34.205725795505757,9495,H01372,H0137,2,59.85,DVLCYN_1_UNIT 2,1976-07-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-117.334331021654648,34.205671447285162,9496,H01373,H0137,3,78.38,DVLCYN_1_UNIT 3,1992-07-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-117.33415776807739,34.205630183504987,9497,H01374,H0137,4,78.38,DVLCYN_1_UNIT 4,1992-07-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-119.968611857924159,37.896480578613243,9498,H0141UNIT 1,H0141,UNIT 1,82.5,INTKEP_2_HOLM 1,1960-08-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-119.968382877358252,37.896494798748492,9499,H0141UNIT 2,H0141,UNIT 2,82.5,INTKEP_2_HOLM 2,1960-08-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.282665150275918,36.939500762926706,9500,H01421,H0142,1,0.65,,1909-03-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.03397225661223,38.246490677865232,9501,H01451,H0145,1,72,DONNLS_7_UNIT,1956-07-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-115.495469034043325,32.701232151943522,9502,H0146UNIT 1,H0146,UNIT 1,0.28,,1960-06-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-115.49546925772384,32.70117997828789,9503,H0146UNIT 2,H0146,UNIT 2,0.28,,1960-06-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-114.942698126976651,32.711685013341615,9504,H0147UNIT 1,H0147,UNIT 1,1.95,,1984-11-16T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-114.942677308519961,32.71161229138869,9505,H0147UNIT 2,H0147,UNIT 2,1.95,,1984-10-23T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-114.942653375604152,32.711544214039272,9506,H0147UNIT 3,H0147,UNIT 3,1.95,,1984-10-19T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-115.0310465126,32.705460906004916,9507,H0149UNIT 1,H0149,UNIT 1,5,,1953-12-05T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-115.031041299676403,32.705317120913435,9508,H0149UNIT 2,H0149,UNIT 2,5,,1953-12-30T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-115.12608934584155,32.705465052848858,9509,H0150UNIT 1,H0150,UNIT 1,4.8,,1941-02-20T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-115.12609168146129,32.705333571497363,9510,H0150UNIT 2,H0150,UNIT 2,5,,1966-11-23T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-115.219107519264824,32.705372222760992,9511,H0151UNIT 1,H0151,UNIT 1,10,,1950-08-09T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-115.219105751380368,32.705259709765194,9512,H0151UNIT 2,H0151,UNIT 2,9.6,,1941-02-25T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-115.392111060358687,32.6731582834867,9513,H0152UNIT 1,H0152,UNIT 1,2,,1982-03-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-115.392102664704026,32.673009621240944,9514,H0152UNIT 2,H0152,UNIT 2,2,,1982-03-09T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.767207490786774,39.257036949307128,9515,H0154Unit 563,H0154,Unit 563,13,DRUM_7_UNIT 1,1913-11-26T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.76726172926702,39.256941373913719,9516,H0154Unit 564,H0154,Unit 564,12,DRUM_7_UNIT 2,1913-11-26T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.767342938765339,39.256783728206912,9517,H0154Unit 565,H0154,Unit 565,14,DRUM_7_UNIT 3,1913-11-26T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.767433675795544,39.256656972980394,9518,H0154Unit 566,H0154,Unit 566,16.5,DRUM_7_UNIT 4,1913-11-26T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.766997297586713,39.257370025794337,9519,H0155Unit 567,H0155,Unit 567,49.5,DRUM_7_UNIT 5,1965-12-18T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.83565074583322,39.216923038374979,9520,H0156Unit 568,H0156,Unit 568,22,DUTCH1_7_UNIT 1,1943-03-29T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.835210758193554,39.218352278206389,9521,H0157UNIT 1,H0157,UNIT 1,27.3,DUTCH2_7_UNIT 1,1965-11-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-115.282546426051724,32.699500350362939,9522,H0160UNIT 1,H0160,UNIT 1,2.42,,1984-09-12T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-119.256686010660161,37.147909016981686,9523,H0161UNIT 1,H0161,UNIT 1,199,EASTWD_7_UNIT,1988-01-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.492429963731112,39.543014863773372,9524,H01641,H0164,1,117,HYATT_2_UNIT 1,1968-03-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.492376728669043,39.542976227273208,9525,H01642,H0164,2,97.75,HYATT_2_UNIT 2,1968-11-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.49231398134647,39.542928067739936,9526,H01643,H0164,3,117,HYATT_2_UNIT 3,1968-06-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.492255794770571,39.542875090205811,9527,H01644,H0164,4,97.75,HYATT_2_UNIT 4,1968-12-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.492200981368569,39.542836453627835,9528,H01645,H0164,5,117,HYATT_2_UNIT 5,1968-08-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.492141562304099,39.54279673081961,9529,H01646,H0164,6,97.75,HYATT_2_UNIT 6,1969-02-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.619152000391082,38.793574000209972,9530,H01671,H0167,1,10,ELDORO_7_UNIT 1,1924-01-26T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.619064160427655,38.793511979111997,9531,H01672,H0167,2,10,ELDORO_7_UNIT 2,1924-01-26T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.956418753402446,40.846843355783868,9532,H01681,H0168,1,2.6,COVERD_2_MCKHY1,1987-01-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.669767196884067,38.331238076631351,9533,H0171Unit 575,H0171,Unit 575,31,ELECTR_7_UNIT 1,1948-06-29T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.669858593277695,38.331224241081237,9534,H0171Unit 576,H0171,Unit 576,31,ELECTR_7_UNIT 2,1948-06-29T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.669914850272377,38.33121202768622,9535,H0171Unit 577,H0171,Unit 577,37,ELECTR_7_UNIT 3,1948-06-29T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-117.525734010009757,34.10342045030162,9536,H01741,H0174,1,23.9,ETIWND_6_MWDETI,1994-07-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.273147622132399,37.584257950242915,9537,H0175EXC-1,H0175,EXC-1,94.5,EXCHEC_7_UNIT 1,1967-01-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-122.360536577508753,41.985634606450887,9538,H01771,H0177,1,0.5,,1903-09-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-122.360511737294516,41.985577771332672,9539,H01772,H0177,2,0.45,,1907-08-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-122.36048990643647,41.985525178253766,9540,H01773,H0177,3,1.25,,1910-01-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.031540715665784,39.419892762552436,9541,H01781,H0178,1,1.4,,1933-01-01T00:00:00.000Z,2002-12-31T00:00:00.000Z,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-120.031433044494165,39.419814218685381,9542,H01782,H0178,2,1.4,,1933-01-01T00:00:00.000Z,2002-12-31T00:00:00.000Z,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.158711371997811,38.70676698937099,9543,H01861,H0186,1,66.24,,1955-06-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.158567703536107,38.706696311785734,9544,H01862,H0186,2,66.24,,1955-10-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-121.158426535984148,38.706629100613171,9545,H01863,H0186,3,66.24,,1955-05-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-117.397113490835906,34.155151203776448,9546,H01871,H0187,1,1.9,ETIWND_2_FONTNA,1917-12-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
-118.610589438645064,34.514878303263892,9547,H01881,H0188,1,4.52,SAUGUS_6_MWDFTH,1981-04-01T00:00:00.000Z,,WAT,HY,Hydraulic Turbine (conventional),HydraulicTurbine
